,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Curated_v4,occurrence,occur,totalrelabunMax,totalrelabun_max_class,phytorelabunMax,phytorelabun_max_class,phytorelabunMedian,order_original,Curated_kind,CuratedASV,Genus_ASV,order.heatmap,Order.tax.heatmap,CO_log2FoldChange,CO_padj,CO_baseMean,Coastal_Offshore,CT_log2FoldChange,CT_padj,CT_baseMean,Coastal_Transition,TO_log2FoldChange,TO_padj,TO_baseMean,Transition_Offshore,DeSeq_Spatial,v2_Offshore_periodicity_qval,v2_Periodicity_Offshore,v2_Transition_periodicity_qval,v2_Periodicity_Transition,v2_Coastal_periodicity_qval,v2_Periodicity_Coastal,Periodicity_Spatial_v2
a02a6598b3f764d7c8498e56fe4dda7e,D_0__Bacteria,D_0__Bacteria,,,,,,,a02a6598b3f764d7c8498e56fe4dda7e,,rare,3.55,0.07,minor,NA,NA,NA,2854,HetProkaryote,ASV2326,_ASV2326,3722,NA___ASV2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5bbdd8f74ccfadbba84fa0a0222f16a7,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Chitinophagales,,,,5bbdd8f74ccfadbba84fa0a0222f16a7,,common,10.11,0.08,minor,NA,NA,NA,2156,HetProkaryote,ASV2337,_ASV2337,3723,NA___ASV2337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fdfe2e281ec9d253ea5ceea55aeb6230,D_0__Bacteria,D_0__Bacteria,,,,,,,fdfe2e281ec9d253ea5ceea55aeb6230,,rare,3.28,0.08,minor,NA,NA,NA,2883,HetProkaryote,ASV2344,_ASV2344,3724,NA___ASV2344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9729bb8df4e44fc49ac0b6f808506a9b,D_0__Bacteria,D_0__Bacteria,,,,,,,9729bb8df4e44fc49ac0b6f808506a9b,,rare,3.83,0.08,minor,NA,NA,NA,3485,HetProkaryote,ASV2350,_ASV2350,3725,NA___ASV2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0254751e851690540b9217bbc41464ed,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,0254751e851690540b9217bbc41464ed,,rare,1.37,0.08,minor,NA,NA,NA,1635,HetProkaryote,ASV2367,_ASV2367,3726,NA___ASV2367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43cc0250e586bbc87a305b9d712ac7d8,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,,,,43cc0250e586bbc87a305b9d712ac7d8,,rare,1.37,0.08,minor,NA,NA,NA,2908,HetProkaryote,ASV2379,_ASV2379,3727,NA___ASV2379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fdb3894bea4393c82829117ed0742d9b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,fdb3894bea4393c82829117ed0742d9b,,common,13.39,0.08,minor,NA,NA,NA,3029,HetProkaryote,ASV2400,_ASV2400,3728,NA___ASV2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7cf40b443808ebb3620c65e408906633,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,7cf40b443808ebb3620c65e408906633,,rare,1.09,0.08,minor,NA,NA,NA,2418,HetProkaryote,ASV2405,_ASV2405,3729,NA___ASV2405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502042eab0b558a35a42d163818a7738,D_0__Bacteria,D_0__Bacteria,,,,,,,502042eab0b558a35a42d163818a7738,,common,12.84,0.08,minor,NA,NA,NA,206,HetProkaryote,ASV2413,_ASV2413,3730,NA___ASV2413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbe5f522ec195006f3b2ca2ab6b404b4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,cbe5f522ec195006f3b2ca2ab6b404b4,,rare,0.55,0.08,minor,NA,NA,NA,344,HetProkaryote,ASV2419,_ASV2419,3731,NA___ASV2419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a9764d0debf353e48692d3c7f8bd76ce,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,a9764d0debf353e48692d3c7f8bd76ce,,rare,6.28,0.09,minor,NA,NA,NA,1783,HetProkaryote,ASV2430,_ASV2430,3732,NA___ASV2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f1cd9f838c58041363c665fd70fff176,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,f1cd9f838c58041363c665fd70fff176,,rare,0.82,0.09,minor,NA,NA,NA,1646,HetProkaryote,ASV2442,_ASV2442,3733,NA___ASV2442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23db6dada56e0e69aa8fcd1b96c087cd,D_0__Bacteria,D_0__Bacteria,,,,,,,23db6dada56e0e69aa8fcd1b96c087cd,,rare,4.92,0.09,minor,NA,NA,NA,2954,HetProkaryote,ASV2452,_ASV2452,3734,NA___ASV2452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91b5f834022646cc8b6a24e3ae6b6621,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,,,91b5f834022646cc8b6a24e3ae6b6621,,rare,0.82,0.09,minor,NA,NA,NA,518,HetProkaryote,ASV2457,_ASV2457,3735,NA___ASV2457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2751b700ea017621538a9c3c1a5d3c0a,D_0__Bacteria,D_0__Bacteria,,,,,,,2751b700ea017621538a9c3c1a5d3c0a,,rare,7.65,0.09,minor,NA,NA,NA,3484,HetProkaryote,ASV2460,_ASV2460,3736,NA___ASV2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493ef90e7f029553915193d747bfbe56,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,493ef90e7f029553915193d747bfbe56,,rare,2.46,0.09,minor,NA,NA,NA,964,HetProkaryote,ASV2477,_ASV2477,3737,NA___ASV2477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8ee00ddd2faebbfb52d0bce101b243b9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,8ee00ddd2faebbfb52d0bce101b243b9,,rare,0.55,0.09,minor,NA,NA,NA,1666,HetProkaryote,ASV2486,_ASV2486,3738,NA___ASV2486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cfd2817cb589b0c67527a30f4ab1d62a,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Chitinophagales,,,,cfd2817cb589b0c67527a30f4ab1d62a,,rare,3.55,0.09,minor,NA,NA,NA,2161,HetProkaryote,ASV2492,_ASV2492,3739,NA___ASV2492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89aa420f787d8410b4f454984cac2816,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,89aa420f787d8410b4f454984cac2816,,rare,4.37,0.09,minor,NA,NA,NA,2266,HetProkaryote,ASV2499,_ASV2499,3740,NA___ASV2499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fb144e0599e19385899ae1093f50e6ff,D_0__Bacteria,D_0__Bacteria,,,,,,,fb144e0599e19385899ae1093f50e6ff,,common,13.11,0.09,minor,NA,NA,NA,3629,HetProkaryote,ASV2503,_ASV2503,3741,NA___ASV2503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4621dd62d31f213efd051e78acaa8ce4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Burkholderiales,D_4__Nitrosomonadaceae,,,4621dd62d31f213efd051e78acaa8ce4,,rare,2.19,0.09,minor,NA,NA,NA,378,HetProkaryote,ASV2523,_ASV2523,3742,NA___ASV2523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8bedd2075da4b029c060f241135087c0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,,,,8bedd2075da4b029c060f241135087c0,,common,15.85,0.09,minor,NA,NA,NA,3004,HetProkaryote,ASV2543,_ASV2543,3743,NA___ASV2543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0be4fcbf319554548185f5fae4bbf870,D_0__Archaea,D_0__Archaea,D_1__Crenarchaeota,D_2__Nitrososphaeria,D_3__Nitrosopumilales,D_4__Nitrosopumilaceae,,,0be4fcbf319554548185f5fae4bbf870,,rare,1.09,0.1,minor,NA,NA,NA,3540,HetProkaryote,ASV2555,_ASV2555,3744,NA___ASV2555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4a96261b6b39f95118d8e923a9a7a0af,D_0__Bacteria,D_0__Bacteria,,,,,,,4a96261b6b39f95118d8e923a9a7a0af,,rare,3.01,0.1,minor,NA,NA,NA,2860,HetProkaryote,ASV2556,_ASV2556,3745,NA___ASV2556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296f1cdf6fdf070d41eb761a55d9b564,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Lachnospirales,D_4__Lachnospiraceae,,,296f1cdf6fdf070d41eb761a55d9b564,,rare,4.92,0.1,minor,NA,NA,NA,1890,HetProkaryote,ASV2564,_ASV2564,3746,NA___ASV2564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785706251dcfd2fccd4ffcb968884883,D_0__Bacteria,D_0__Bacteria,,,,,,,785706251dcfd2fccd4ffcb968884883,,rare,0.55,0.1,minor,NA,NA,NA,2958,HetProkaryote,ASV2568,_ASV2568,3747,NA___ASV2568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
063d13775da9b8fa38ff97bb8474b503,D_0__Bacteria,D_0__Bacteria,,,,,,,063d13775da9b8fa38ff97bb8474b503,,rare,9.29,0.1,minor,NA,NA,NA,2957,HetProkaryote,ASV2573,_ASV2573,3748,NA___ASV2573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61b31c23c977fd6f5331f8601b106bef,D_0__Bacteria,D_0__Bacteria,,,,,,,61b31c23c977fd6f5331f8601b106bef,,rare,6.83,0.1,minor,NA,NA,NA,2956,HetProkaryote,ASV2583,_ASV2583,3749,NA___ASV2583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0a6b3be7884ed22d86c1d9d1ca62d2e9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,0a6b3be7884ed22d86c1d9d1ca62d2e9,,rare,3.28,0.1,minor,NA,NA,NA,784,HetProkaryote,ASV2588,_ASV2588,3750,NA___ASV2588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57eba257be16849b44ec498cbd6ff1e8,D_0__Bacteria,D_0__Bacteria,,,,,,,57eba257be16849b44ec498cbd6ff1e8,,common,16.39,0.1,minor,NA,NA,NA,2994,HetProkaryote,ASV2589,_ASV2589,3751,NA___ASV2589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7a2a525a41c8adb4d76cbe73ef249920,D_0__Bacteria,D_0__Bacteria,,,,,,,7a2a525a41c8adb4d76cbe73ef249920,,rare,0.55,0.1,minor,NA,NA,NA,2843,HetProkaryote,ASV2591,_ASV2591,3752,NA___ASV2591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fdb1a0ab3dc5e26ae756a2043b8e47dc,D_0__Bacteria,D_0__Bacteria,,,,,,,fdb1a0ab3dc5e26ae756a2043b8e47dc,,common,15.57,0.1,minor,NA,NA,NA,121,HetProkaryote,ASV2595,_ASV2595,3753,NA___ASV2595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4716dace0af9a24493d59d4b8499fe3e,D_0__Bacteria,D_0__Bacteria,,,,,,,4716dace0af9a24493d59d4b8499fe3e,,rare,1.91,0.1,minor,NA,NA,NA,2833,HetProkaryote,ASV2600,_ASV2600,3754,NA___ASV2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323423b2b901fddbcad4ea14a3613d95,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,323423b2b901fddbcad4ea14a3613d95,,rare,3.55,0.1,minor,NA,NA,NA,571,HetProkaryote,ASV2611,_ASV2611,3755,NA___ASV2611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613d8043b67d82e9f32f792daa991038,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,613d8043b67d82e9f32f792daa991038,,rare,0.55,0.1,minor,NA,NA,NA,1643,HetProkaryote,ASV2616,_ASV2616,3756,NA___ASV2616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0c8ad7449c807afae231adb06a832c55,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,0c8ad7449c807afae231adb06a832c55,,rare,0.55,0.1,minor,NA,NA,NA,1645,HetProkaryote,ASV2617,_ASV2617,3757,NA___ASV2617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f3bb38906073ef134358498576bc39be,D_0__Bacteria,D_0__Bacteria,,,,,,,f3bb38906073ef134358498576bc39be,,rare,0.55,0.1,minor,NA,NA,NA,2815,HetProkaryote,ASV2621,_ASV2621,3758,NA___ASV2621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6a3ea810e95d4ce55f84e665b6405419,D_0__Bacteria,D_0__Bacteria,,,,,,,6a3ea810e95d4ce55f84e665b6405419,,rare,1.37,0.1,minor,NA,NA,NA,2845,HetProkaryote,ASV2623,_ASV2623,3759,NA___ASV2623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d832268970a0bb0473e14635a871b11b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,d832268970a0bb0473e14635a871b11b,,rare,6.83,0.1,minor,NA,NA,NA,786,HetProkaryote,ASV2626,_ASV2626,3760,NA___ASV2626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ea6936ae2c6f1145caf444d72381f48e,D_0__Bacteria,D_0__Bacteria,,,,,,,ea6936ae2c6f1145caf444d72381f48e,,common,10.93,0.1,minor,NA,NA,NA,3628,HetProkaryote,ASV2629,_ASV2629,3761,NA___ASV2629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3c3f9c14089b46806d90621e2e7a283b,D_0__Bacteria,D_0__Bacteria,,,,,,,3c3f9c14089b46806d90621e2e7a283b,,common,18.03,0.1,minor,NA,NA,NA,2963,HetProkaryote,ASV2639,_ASV2639,3762,NA___ASV2639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c7bf4c0cce2b01174d7e91cbb05a0faf,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,c7bf4c0cce2b01174d7e91cbb05a0faf,,common,20.22,0.11,minor,NA,NA,NA,2633,HetProkaryote,ASV2662,_ASV2662,3763,NA___ASV2662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878f1e21a6c264d154a5f9602222e1f0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,878f1e21a6c264d154a5f9602222e1f0,,rare,4.1,0.11,minor,NA,NA,NA,986,HetProkaryote,ASV2663,_ASV2663,3764,NA___ASV2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b701b4da0657bce9aa2dbe03a61421e9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Psychromonadaceae,,,b701b4da0657bce9aa2dbe03a61421e9,,rare,2.46,0.11,minor,NA,NA,NA,660,HetProkaryote,ASV2675,_ASV2675,3765,NA___ASV2675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d98fe34c55ccaddaf775414876fe490c,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,d98fe34c55ccaddaf775414876fe490c,,rare,1.09,0.11,minor,NA,NA,NA,2267,HetProkaryote,ASV2697,_ASV2697,3766,NA___ASV2697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71bcab1ed76f3fbdbf65cdaa1fa2b740,D_0__Bacteria,D_0__Bacteria,,,,,,,71bcab1ed76f3fbdbf65cdaa1fa2b740,,common,11.75,0.11,minor,NA,NA,NA,2955,HetProkaryote,ASV2699,_ASV2699,3767,NA___ASV2699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913270c9c7f2e0821b9085c80a475f69,D_0__Bacteria,D_0__Bacteria,,,,,,,913270c9c7f2e0821b9085c80a475f69,,common,16.67,0.11,minor,NA,NA,NA,2964,HetProkaryote,ASV2708,_ASV2708,3768,NA___ASV2708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5b28be8a48afa080ecbee115bba46908,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,5b28be8a48afa080ecbee115bba46908,,rare,0.55,0.12,minor,NA,NA,NA,2421,HetProkaryote,ASV2723,_ASV2723,3769,NA___ASV2723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b1f7e1315c9941c2c551ce6079f635ad,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,b1f7e1315c9941c2c551ce6079f635ad,,rare,5.74,0.12,minor,NA,NA,NA,960,HetProkaryote,ASV2729,_ASV2729,3770,NA___ASV2729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e20d33937eee7fda4c2cc77a6ab05b80,D_0__Bacteria,D_0__Bacteria,,,,,,,e20d33937eee7fda4c2cc77a6ab05b80,,rare,8.74,0.12,minor,NA,NA,NA,3474,HetProkaryote,ASV2732,_ASV2732,3771,NA___ASV2732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dcbefd1b0e2c2d64f28dbfad28edd8cc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,dcbefd1b0e2c2d64f28dbfad28edd8cc,,rare,1.91,0.12,minor,NA,NA,NA,2792,HetProkaryote,ASV2735,_ASV2735,3772,NA___ASV2735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b41d6e2648214f05a09037768b8fcc00,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,,,,,b41d6e2648214f05a09037768b8fcc00,,rare,3.55,0.12,minor,NA,NA,NA,2138,HetProkaryote,ASV2748,_ASV2748,3773,NA___ASV2748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86f1f017c969170f6e08f4d089cd2fdf,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobacteria,D_3__Desulfobacterales,D_4__Desulfosarcinaceae,,,86f1f017c969170f6e08f4d089cd2fdf,,rare,0.55,0.13,minor,NA,NA,NA,204,HetProkaryote,ASV2813,_ASV2813,3774,NA___ASV2813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81a58a279af9aa5e2bd0e09a9331db5d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,81a58a279af9aa5e2bd0e09a9331db5d,,rare,0.55,0.13,minor,NA,NA,NA,1668,HetProkaryote,ASV2815,_ASV2815,3775,NA___ASV2815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
becf21e8f364a0a9bb87c13ef06e4bcc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,becf21e8f364a0a9bb87c13ef06e4bcc,,rare,1.37,0.13,minor,NA,NA,NA,1647,HetProkaryote,ASV2816,_ASV2816,3776,NA___ASV2816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cb082111b05a742b3624982428abbc7c,D_0__Bacteria,D_0__Bacteria,,,,,,,cb082111b05a742b3624982428abbc7c,,rare,6.83,0.13,minor,NA,NA,NA,2966,HetProkaryote,ASV2825,_ASV2825,3777,NA___ASV2825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3d1de91ced10ad876720abc4dcec4a5b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,,,,,,3d1de91ced10ad876720abc4dcec4a5b,,rare,9.84,0.14,minor,NA,NA,NA,2784,HetProkaryote,ASV2842,_ASV2842,3778,NA___ASV2842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cc5ad3f476e730c0f0045c9563956ea4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,cc5ad3f476e730c0f0045c9563956ea4,,rare,4.37,0.14,minor,NA,NA,NA,1602,HetProkaryote,ASV2848,_ASV2848,3779,NA___ASV2848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52756a715216a48a3e95d58dc498719c,D_0__Bacteria,D_0__Bacteria,,,,,,,52756a715216a48a3e95d58dc498719c,,rare,0.82,0.14,minor,NA,NA,NA,2859,HetProkaryote,ASV2851,_ASV2851,3780,NA___ASV2851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562e6164af5ef8f9126cd004a79cffa8,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,562e6164af5ef8f9126cd004a79cffa8,,rare,3.28,0.14,minor,NA,NA,NA,1660,HetProkaryote,ASV2855,_ASV2855,3781,NA___ASV2855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88c39906295c7ead39fa2a55b3a5537f,D_0__Bacteria,D_0__Bacteria,,,,,,,88c39906295c7ead39fa2a55b3a5537f,,rare,3.28,0.14,minor,NA,NA,NA,3483,HetProkaryote,ASV2861,_ASV2861,3782,NA___ASV2861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830cd7c3ffdbae4255f5aa54df6e821a,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,,,,,830cd7c3ffdbae4255f5aa54df6e821a,,rare,4.1,0.15,minor,NA,NA,NA,2057,HetProkaryote,ASV2908,_ASV2908,3783,NA___ASV2908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7d2534548d80e88829d19597a1c2d27d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,,,,7d2534548d80e88829d19597a1c2d27d,,rare,1.09,0.16,minor,NA,NA,NA,1423,HetProkaryote,ASV2923,_ASV2923,3784,NA___ASV2923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
