OTUID,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Domain_confidence,Supergroup_confidence,Phylum_confidence,Class_confidence ,Order_confidence,Family_confidence,Genus_confidence,Species_confidence
e9b993abe7c3b43a83b44662fa0bc5b3, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, unclassified_Bacillariophyta_X:plas,,,e9b993abe7c3b43a83b44662fa0bc5b3,93.5,93.5,93.5,92.5,92.5,92.5,,
ea0f2eb1a59157bd23db839e4a584840, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, unclassified_Bacillariophyta_X:plas,,,ea0f2eb1a59157bd23db839e4a584840,86.1,86.1,86.1,85.1,85.1,85.1,,
ea596669c85727a2f13e003100e7717e, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Prasino-Clade-9:plas, Prasino-Clade-9_X:plas, Prasino-Clade-9_XX:plas, Prasino-Clade-9_XXX:plas, Prasino-Clade-9_XXX_sp.:plas,ea596669c85727a2f13e003100e7717e,88.1,88.1,76.7,76.7,76.7,76.7,76.7,76.7
eab260432aa28c73b6694b313e785d98, Eukaryota, Opisthokonta, Metazoa, Annelida, Annelida_X, Annelida_XX, Dasybranchus, unclassified_Dasybranchus,eab260432aa28c73b6694b313e785d98,90.7,90.7,69.2,69.2,69.2,69.2,67.8,67.8
eb057d99af2bf07ebc92adc72e8987a0, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, unclassified_Prymnesiophyceae:plas,,,,eb057d99af2bf07ebc92adc72e8987a0,82.8,82.8,82.8,82.8,82.8,,,
eb2708550c7042b6bcaaaa70a2619f2c, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Phaeophyceae:plas, Phaeophyceae_X:plas, Phaeophyceae_XX:plas, Phaeophyceae_XXX:plas, Phaeophyceae_XXX_sp.:plas,eb2708550c7042b6bcaaaa70a2619f2c,100,100,100,100,100,100,100,100
eb42fe743b1f9f4653220363ff3eba87, Eukaryota:plas, Rhizaria:plas, Cercozoa:plas, Chlorarachniophyceae:plas, Chlorarachnida:plas, Chlorarachnida_X:plas, unclassified_Chlorarachnida_X:plas,,eb42fe743b1f9f4653220363ff3eba87,77.2,77.2,77.2,77.2,77.2,77.2,77.2,
ec3cc423287ce0d25882127b6553d85b, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Mamiellophyceae:plas, Mamiellales:plas, Mamiellaceae:plas, Mamiella:plas, Mamiella_gilva:plas,ec3cc423287ce0d25882127b6553d85b,95.9,95.9,95.9,95.9,95.9,94.8,89.6,85.4
ec94484a54f8505bc064d6d08339a51e, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Polar-centric-Mediophyceae, Cyclotella, unclassified_Cyclotella,ec94484a54f8505bc064d6d08339a51e,94.3,94.3,94.3,94.3,94.3,94.3,83.5,83.5
ecc500ec0bc6764b1b911e74dfb59097, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, unclassified_Dinophyceae,,,,ecc500ec0bc6764b1b911e74dfb59097,92.5,92.5,92.5,91.9,91.9,,,
ecf2f7a214c8b6929d8c5f6785f996ab, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Chlorodendrophyceae:plas, Chlorodendrales:plas, Chlorodendraceae:plas, Tetraselmis:plas, unclassified_Tetraselmis:plas,ecf2f7a214c8b6929d8c5f6785f996ab,85.5,85.5,85.5,84.7,84.7,84.7,83.8,83.8
ed453273c9bf91109087fa3e0ac847a5, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Pelagophyceae:plas, Sarcinochrysidales:plas, Sarcinochrysidaceae:plas, Sarcinochrysidaceae_X:plas, Sarcinochrysidaceae_X_sp.:plas,ed453273c9bf91109087fa3e0ac847a5,87.8,87.8,87.8,86.8,86,86,86,86
ed99c8e820f65a0b534c04f57dc55fd1, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Chrysophyceae:plas, Chrysophyceae_X:plas, Chrysophyceae_XX:plas, Chrysophyceae_XXX:plas, Chrysophyceae_XXX_sp.:plas,ed99c8e820f65a0b534c04f57dc55fd1,97.6,97.6,97.6,93.3,93.3,76.7,76.7,76.7
edc8d6616b2b8b50d1acb69911bcbe5c, Eukaryota, Opisthokonta, Metazoa, Platyhelminthes, Turbellaria, Polycladida, Prostheceraeus, Prostheceraeus_vittatus,edc8d6616b2b8b50d1acb69911bcbe5c,95.5,95.5,95.5,95.5,95.5,95.5,77,77
edeb1288254924c39c6823b669b7b6c8, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Gymnodiniales, Gymnodiniaceae, unclassified_Gymnodiniaceae,,edeb1288254924c39c6823b669b7b6c8,96.7,96.7,96.7,96.7,71.7,68.5,68.5,
edf69e9168c8dd37c91686aeeab2d0a4, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Pelagophyceae:plas, Pelagomonadales:plas, Pelagomonadaceae:plas, Aureococcus:plas, Aureococcus_anophagefferens:plas,edf69e9168c8dd37c91686aeeab2d0a4,100,100,100,100,98.9,98.9,93.3,93.3
ee7d879868f6e2a04692c147ed497c88, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Dictyochophyceae_XX:plas, Dictyochophyceae_XXX:plas, Dictyochophyceae_XXX_sp.:plas,ee7d879868f6e2a04692c147ed497c88,88.8,88.8,88.8,77.6,77.6,72.2,72.2,72.2
ee81e653a01eb96963cdcf5050ac6529, unclassified_Root,,,,,,,,ee81e653a01eb96963cdcf5050ac6529,57.6,,,,,,,
eea97472b770fab35022d49530026697, Eukaryota:plas, Archaeplastida:plas, unclassified_Archaeplastida:plas,,,,,,eea97472b770fab35022d49530026697,66.7,61.7,61.7,,,,,
eecd33519b9dedc9472639637187f97c, unclassified_Root,,,,,,,,eecd33519b9dedc9472639637187f97c,56.1,,,,,,,
eeef444834c26b462bb713af6ad5768a, unclassified_Root,,,,,,,,eeef444834c26b462bb713af6ad5768a,43,,,,,,,
eefc6ba52ad117e92ffb14cf398c73c4, Eukaryota:plas, Rhizaria:plas, Cercozoa:plas, Chlorarachniophyceae:plas, Chlorarachnida:plas, Chlorarachnida_X:plas, unclassified_Chlorarachnida_X:plas,,eefc6ba52ad117e92ffb14cf398c73c4,88.8,88.8,88.8,88.8,88.8,88.8,88.8,
ef2bf5bbbb7ecbf36ca159b730293225, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Dictyochophyceae_XX:plas, Dictyochophyceae_XXX:plas, Dictyochophyceae_XXX_sp.:plas,ef2bf5bbbb7ecbf36ca159b730293225,91.4,91.4,91.4,81.9,81.9,76,76,76
ef370d85c25c9545fd78887b6c9ee9af, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, unclassified_Dinophyceae,,,,ef370d85c25c9545fd78887b6c9ee9af,88.4,87.4,87.4,86.8,86.8,,,
ef7e973abe8c284f1044b2d6850d981b, Eukaryota:plas, Archaeplastida:plas, Prasinodermophyta:plas, Prasinodermophyceae:plas, Prasinodermales:plas, Prasinodermaceae:plas, Prasinoderma:plas, unclassified_Prasinoderma:plas,ef7e973abe8c284f1044b2d6850d981b,74.3,71.4,70.4,70.4,70.4,70.4,70.4,70.4
efb662384eb5f1f63f1c2bfa63921ac4, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, Prymnesiales:plas, unclassified_Prymnesiales:plas,,,efb662384eb5f1f63f1c2bfa63921ac4,83.5,83.5,83.5,82.6,62.3,62.3,,
efd9be6e5ad49f28be30f42932f882e8, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Pedinophyceae:plas, Marsupiomonadales:plas, Marsupiomonadaceae:plas, Marsupiomonas:plas, Marsupiomonas_pelliculata:plas,efd9be6e5ad49f28be30f42932f882e8,77.7,77,75.3,65.8,65.8,65.8,61.2,61.2
f011b6712018e68bf338367ad6596328, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, unclassified_Dinophyceae,,,,f011b6712018e68bf338367ad6596328,90.1,90.1,90.1,90.1,90.1,,,
f05ad0b828b3f0b6d99927d56b1874c2, Eukaryota, Alveolata, Dinoflagellata, Syndiniales, Dino-Group-II, Dino-Group-II-Clade-2, Dino-Group-II-Clade-2_X, Dino-Group-II-Clade-2_X_sp.,f05ad0b828b3f0b6d99927d56b1874c2,90.2,90.2,90.2,90.2,90.2,86.7,86.7,86.7
f06ec3db00d0a1212d56f93d14bd8f32, Eukaryota:plas, Excavata:plas, Discoba:plas, Euglenida:plas, Euglenophyceae:plas, Eutreptiidae:plas, Eutreptiella:plas, unclassified_Eutreptiella:plas,f06ec3db00d0a1212d56f93d14bd8f32,93.3,93.3,93.3,93.3,93.3,91.6,91.6,91.6
f0a16d2af3964c7890b7968b48f66993, Eukaryota, Alveolata, Ciliophora, Spirotrichea, Strombidiida_B, Strombidiida_B_X, Strombidiida_B_XX, Strombidiida_B_XX_sp.,f0a16d2af3964c7890b7968b48f66993,95.8,95.8,95.8,95.8,80.7,80.7,80.7,80.7
f0ea1dfe194a638f7dcce731366c2cd3, Eukaryota, Alveolata, Dinoflagellata, Syndiniales, Dino-Group-I, Dino-Group-I-Clade-3, Dino-Group-I-Clade-3_X, Dino-Group-I-Clade-3_X_sp.,f0ea1dfe194a638f7dcce731366c2cd3,100,100,100,100,100,100,100,100
f1749331353145c63288216e243cfbae, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, Polar-centric-Mediophyceae:plas, Chaetoceros:plas, unclassified_Chaetoceros:plas,f1749331353145c63288216e243cfbae,96.9,96.9,96.9,96.9,96.9,73.1,62.1,62.1
f17e1920936bf031a2e765148dd28597, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, unclassified_Ochrophyta:plas,,,,,f17e1920936bf031a2e765148dd28597,73.4,71.6,71.6,71.6,,,,
f224900ad5cada22b8aae43ae840b099, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, unclassified_Prymnesiophyceae:plas,,,,f224900ad5cada22b8aae43ae840b099,81.6,80.8,80.8,80.8,80.8,,,
f27aa89abf709a648ef48da9af7c433d, Eukaryota, Stramenopiles, Ochrophyta, Pelagophyceae, Pelagomonadales, Pelagomonadaceae, Aureococcus, Aureococcus_anophagefferens,f27aa89abf709a648ef48da9af7c433d,100,100,100,100,97.9,95.6,95.6,95.6
f33368fce5b8812ceab601282f2991d9, Eukaryota, Stramenopiles, Sagenista, MAST-4, MAST-4C, MAST-4C_X, MAST-4C_XX, MAST-4C_XX_sp.,f33368fce5b8812ceab601282f2991d9,100,100,100,100,97.9,97.9,97.9,97.9
f3b2a27d13464500005a89393e096e0e, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, unclassified_Bacillariophyta_X:plas,,,f3b2a27d13464500005a89393e096e0e,98.4,98.4,98.4,98.4,98.4,98.4,,
f3d4dc72acde286574b3f27c80f12102, Eukaryota:plas, unclassified_Eukaryota:plas,,,,,,,f3d4dc72acde286574b3f27c80f12102,64.1,64.1,,,,,,
f3ee74de7eead5fdc014bfd4d3c48295, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, unclassified_Bacillariophyta_X:plas,,,f3ee74de7eead5fdc014bfd4d3c48295,100,100,100,100,100,100,,
f4c80b57815353b4d159d70c24368015, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Polar-centric-Mediophyceae, Thalassiosira, Thalassiosira_sp.,f4c80b57815353b4d159d70c24368015,100,100,100,100,100,100,97.3,92.8
f56cfb5ef84723234c3feea34e3ad607, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Chrysophyceae:plas, Chrysophyceae_X:plas, Chrysophyceae_XX:plas, Chrysophyceae_XXX:plas, Chrysophyceae_XXX_sp.:plas,f56cfb5ef84723234c3feea34e3ad607,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4
f588f75e97e12e5b684ab605cd0c32f3, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Suessiales, Suessiales_X, Dactylodinium, Dactylodinium_pterobelotum,f588f75e97e12e5b684ab605cd0c32f3,100,100,100,100,99.2,99.2,99.2,99.2
f595b8c6a5da34e6013e66a7b1df5762, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Mamiellophyceae:plas, Mamiellales:plas, Mamiellaceae:plas, Mamiella:plas, Mamiella_sp.:plas,f595b8c6a5da34e6013e66a7b1df5762,96.9,96.9,96.9,96.9,96.9,88.3,83.8,76.1
f5ee29275ceb8b92963977275373f22d, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Florenciellales:plas, Florenciella:plas, unclassified_Florenciella:plas,f5ee29275ceb8b92963977275373f22d,99.9,99.9,99.9,99.9,99.9,77.9,77.9,77.9
f62f2d60fee9310bb287fee7fb57770e, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Polar-centric-Mediophyceae, Chaetoceros, Chaetoceros_sporotruncatus,f62f2d60fee9310bb287fee7fb57770e,87.7,87.3,87.3,87.3,87.3,87.3,87.3,66.8
f655dcc6161bb6ac93e161c8cdb80c60, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Dictyochophyceae_XX:plas, Dictyochophyceae_XXX:plas, Dictyochophyceae_XXX_sp.:plas,f655dcc6161bb6ac93e161c8cdb80c60,94.7,94.7,94.7,93.6,93.6,89.6,89.6,89.6
f6847401708522c4ea56b13b2d332d32, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, Phaeocystales:plas, Phaeocystaceae:plas, Phaeocystis:plas, Phaeocystis_sp.:plas,f6847401708522c4ea56b13b2d332d32,100,100,100,100,78.9,78.9,78.9,78.9
f70a9736f375ccf8627865392e2ae5e1, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Raphid-pennate, unclassified_Raphid-pennate,,f70a9736f375ccf8627865392e2ae5e1,86.5,85.4,85.4,85.4,85.4,84.6,84.6,
f7900e66dc94eae55048825528ab9423, Eukaryota, Archaeplastida, Chlorophyta, Pyramimonadophyceae, Pyramimonadales, Pyramimonadaceae, Pyramimonas, Pyramimonas_obovata,f7900e66dc94eae55048825528ab9423,100,100,100,99.4,99.4,90.9,90.9,74.9
f7be9c2c42d09f19f11bf31106ae4f19, Eukaryota:plas, Hacrobia:plas, Cryptophyta:plas, Cryptophyceae:plas, unclassified_Cryptophyceae:plas,,,,f7be9c2c42d09f19f11bf31106ae4f19,98.5,98.5,98.5,98.5,98.5,,,
f80ed9f3407a1fbfd37f391511ac0244, Eukaryota, Stramenopiles, Sagenista, MAST-4, unclassified_MAST-4,,,,f80ed9f3407a1fbfd37f391511ac0244,95.5,95.5,95.5,95.5,95.5,,,
f83fcf47dfc5f38e414caab3e4f2f2d3, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, unclassified_Ochrophyta:plas,,,,,f83fcf47dfc5f38e414caab3e4f2f2d3,72.4,66,66,66,,,,
f83fddcc63e6e2369d82a0dbdb204cd0, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Chrysophyceae:plas, Chrysophyceae_X:plas, Chrysophyceae_XX:plas, Chrysophyceae_XXX:plas, Chrysophyceae_XXX_sp.:plas,f83fddcc63e6e2369d82a0dbdb204cd0,96,96,96,95,95,95,95,95
f8a3a4ebf3bbcecfdc5431f0d7711aed, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, Raphid-pennate:plas, Cylindrotheca:plas, Cylindrotheca_closterium:plas,f8a3a4ebf3bbcecfdc5431f0d7711aed,100,100,100,100,100,82.6,73.2,73.2
f8affa763ae5c4488bdf0e2a29751164, Eukaryota:plas, Rhizaria:plas, Cercozoa:plas, Chlorarachniophyceae:plas, Chlorarachnida:plas, Chlorarachnida_X:plas, Lotharella:plas, Lotharella_vacuolata:plas,f8affa763ae5c4488bdf0e2a29751164,100,100,100,100,100,100,98.9,98.9
f8e1e643af2754bcd59d4d84361ecc8c, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, Raphid-pennate:plas, unclassified_Raphid-pennate:plas,,f8e1e643af2754bcd59d4d84361ecc8c,100,100,100,100,100,67.7,67.7,
f9095e94c9ebd09d60d62379fcb526f8, unclassified_Root,,,,,,,,f9095e94c9ebd09d60d62379fcb526f8,54.9,,,,,,,
f91d19cc683f4046e155255156508f9e, Eukaryota, Hacrobia, Cryptophyta, Cryptophyceae, Cryptomonadales, Cryptomonadales_X, unclassified_Cryptomonadales_X,,f91d19cc683f4046e155255156508f9e,100,99.6,99.6,99.6,81,79.9,79.9,
f9aeddd48404b7faa55fb36dd5cb1a4b, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Pedinellales:plas, Mesopedinella:plas, Mesopedinella_arctica:plas,f9aeddd48404b7faa55fb36dd5cb1a4b,100,100,100,100,100,98.9,95.7,95.7
fa81a0d7b0efc0496fb2d6a14e97a1db, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, Raphid-pennate:plas, unclassified_Raphid-pennate:plas,,fa81a0d7b0efc0496fb2d6a14e97a1db,100,100,100,100,100,79.5,79.5,
faacb9bd011d95b16d0a7bb0cce82c68, Eukaryota, Archaeplastida, Chlorophyta, Chlorodendrophyceae, Chlorodendrales, Chlorodendraceae, unclassified_Chlorodendraceae,,faacb9bd011d95b16d0a7bb0cce82c68,82.3,82.3,82.3,76.7,76.7,76.7,76.7,
fb2c4366cf3b10ea36e892dc28f4a97a, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, Phaeocystales:plas, Phaeocystaceae:plas, Phaeocystis:plas, unclassified_Phaeocystis:plas,fb2c4366cf3b10ea36e892dc28f4a97a,96.6,95.4,95.4,95.4,74.7,74.7,74.7,74.7
fc3f57450eaecafdb33a7ede70479ecb, Eukaryota, Alveolata, Ciliophora, Spirotrichea, Tintinnida, TIN_01, Tintinnopsis_01, Tintinnopsis_major,fc3f57450eaecafdb33a7ede70479ecb,87.4,87.4,87.4,87.4,87.4,87.4,87.4,87.4
fc6d317565b3ab95d25e4084776a2a10, Eukaryota, Alveolata, Ciliophora, Spirotrichea, Tintinnida, Eutintinnidae, Eutintinnus, unclassified_Eutintinnus,fc6d317565b3ab95d25e4084776a2a10,79.1,79.1,79.1,79.1,78.6,78.6,78.6,78.6
fc9e733cc194b0206c73ce27b804d4c9, unclassified_Root,,,,,,,,fc9e733cc194b0206c73ce27b804d4c9,37.5,,,,,,,
fcb0229511bc4a7386db722478f950c3, unclassified_Root,,,,,,,,fcb0229511bc4a7386db722478f950c3,46.7,,,,,,,
fd41889391abc109627ee7d5219d2645, Eukaryota:plas, Rhizaria:plas, Cercozoa:plas, Chlorarachniophyceae:plas, Chlorarachnida:plas, Chlorarachnida_X:plas, unclassified_Chlorarachnida_X:plas,,fd41889391abc109627ee7d5219d2645,76.1,75.6,75.6,75.6,75.6,75.6,75.6,
fd65e23be7d4ae1a7ba1de401de31ff6, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, unclassified_Dictyochophyceae_X:plas,,,fd65e23be7d4ae1a7ba1de401de31ff6,83.1,82.4,82.4,71.3,71.3,71.3,,
fd97d95b128fe3b3d3f092a7db29f0f1, Eukaryota, Hacrobia, Cryptophyta, Cryptophyceae, Cryptomonadales, Hemiselmidaceae, Hemiselmis, Hemiselmis_cryptochromatica,fd97d95b128fe3b3d3f092a7db29f0f1,100,100,100,100,100,89.4,84.6,79.7
fda51e54152a20ad0873e188137c3f60, unclassified_Root,,,,,,,,fda51e54152a20ad0873e188137c3f60,54.3,,,,,,,
fdd14f52f585c94927f503d37b04f598, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Polar-centric-Mediophyceae, Minutocellus, unclassified_Minutocellus,fdd14f52f585c94927f503d37b04f598,100,100,100,100,100,100,64,64
fdfd3ddacfa158fe5642f501a250a1b0, Eukaryota:plas, unclassified_Eukaryota:plas,,,,,,,fdfd3ddacfa158fe5642f501a250a1b0,66.9,66.9,,,,,,
fe594f2e8a754c53ffbfdd69651e4efb, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, unclassified_Bacillariophyta_X:plas,,,fe594f2e8a754c53ffbfdd69651e4efb,97,97,97,95.8,95.8,95.8,,
fe64aaaa348e0cab2b5c2ee4d2c09d5b, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Polar-centric-Mediophyceae, unclassified_Polar-centric-Mediophyceae,,fe64aaaa348e0cab2b5c2ee4d2c09d5b,100,100,99.1,99.1,99.1,99.1,99.1,
fee7a135ec3ec81cfb008a9f7abb9b22, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Peridiniales, Thoracosphaeraceae, Stoeckeria, Stoeckeria_algicida,fee7a135ec3ec81cfb008a9f7abb9b22,100,100,100,100,98.6,94.9,79.7,79.7
