OTUID,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV
ac80774a72e8839d2c1b550108ca4cd6,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__uncultured,D_3__uncultured,D_4__uncultured,D_5__uncultured,,ac80774a72e8839d2c1b550108ca4cd6
1f5b779813eca3fb3f005fba53dbab1b,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__Sva1033,D_4__Sva1033,D_5__Sva1033,,1f5b779813eca3fb3f005fba53dbab1b
37add755f2dd347b580592d147fd8d8d,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__Sva1033,D_4__Sva1033,D_5__Sva1033,D_6__uncultured_delta,37add755f2dd347b580592d147fd8d8d
11b9126f9d90d4efa2e42691af9434af,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,,,,,11b9126f9d90d4efa2e42691af9434af
0e8dff9e25d266449525952b37d4f5b0,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__Desulfuromonadia,D_4__Geopsychrobacteraceae,,,0e8dff9e25d266449525952b37d4f5b0
acedd71dddb9c87291416f8cd7c64546,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_bacterium,acedd71dddb9c87291416f8cd7c64546
77a56f3ba20880f66d6e31b9c5fe7877,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_myxobacterium,77a56f3ba20880f66d6e31b9c5fe7877
1d6b5c20011dae471d50e93224dbf478,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_bacterium,1d6b5c20011dae471d50e93224dbf478
8f180d1e45213c3de4851ff3e70d7413,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_bacterium,8f180d1e45213c3de4851ff3e70d7413
787d3d72dd6dca5e269b0c2553730455,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_bacterium,787d3d72dd6dca5e269b0c2553730455
0912b5b97719c25484549d3de7d59c28,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_delta,0912b5b97719c25484549d3de7d59c28
421ba55a2f7964d3581c7619d0db4597,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,421ba55a2f7964d3581c7619d0db4597
182b5d92c24549c97dec11694689cfca,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,182b5d92c24549c97dec11694689cfca
1b8729bcffbb2dcca73e5eedf4f63ba1,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Blfdi19,D_4__Blfdi19,D_5__Blfdi19,D_6__uncultured_bacterium,1b8729bcffbb2dcca73e5eedf4f63ba1
5bd92cd0d8136b06cd0d290c5759d344,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Blfdi19,D_4__Blfdi19,D_5__Blfdi19,D_6__uncultured_bacterium,5bd92cd0d8136b06cd0d290c5759d344
f3fc9cb1fcac12772fd04af786a5aecd,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Blfdi19,D_4__Blfdi19,D_5__Blfdi19,D_6__uncultured_bacterium,f3fc9cb1fcac12772fd04af786a5aecd
ef169902f83c075356d6ad5a85cb0340,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Blfdi19,D_4__Blfdi19,D_5__Blfdi19,D_6__uncultured_bacterium,ef169902f83c075356d6ad5a85cb0340
d6138c24b2e97343f98228a46c2217db,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Blfdi19,D_4__Blfdi19,D_5__Blfdi19,D_6__uncultured_bacterium,d6138c24b2e97343f98228a46c2217db
6b8bfca2f5af0192ae529a15f06e01bb,D_0__Bacteria,D_0__Bacteria,,,,,,,6b8bfca2f5af0192ae529a15f06e01bb
26889cabd4824889ec53ebfc4c61ea06,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_Sorangiineae,26889cabd4824889ec53ebfc4c61ea06
30d25a1f0a3281e8163817cf82ed3c22,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_marine,30d25a1f0a3281e8163817cf82ed3c22
4308fda5f8ac297975868bdbf3920847,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Eel-36e1D6,D_5__Eel-36e1D6,D_6__uncultured_delta,4308fda5f8ac297975868bdbf3920847
7d5dae1be483f3900007da2ddf16a417,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Eel-36e1D6,D_5__Eel-36e1D6,D_6__uncultured_bacterium,7d5dae1be483f3900007da2ddf16a417
048d3f1f8b25b48281635a4a3e9cfd61,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__BIrii41,D_5__BIrii41,,048d3f1f8b25b48281635a4a3e9cfd61
4f5ee96e5e1c5978b4f94832a411de59,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Zetaproteobacteria,D_3__Mariprofundales,D_4__Mariprofundaceae,D_5__Mariprofundus,,4f5ee96e5e1c5978b4f94832a411de59
09ad487e944cd2e673a413c1ce19e090,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfocapsaceae,D_5__uncultured,D_6__uncultured_delta,09ad487e944cd2e673a413c1ce19e090
e454755533832678ea2bfa99143661ea,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfocapsaceae,D_5__uncultured,,e454755533832678ea2bfa99143661ea
c229a41c4d8a68274a40aa91784c0eaf,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfocapsaceae,D_5__uncultured,,c229a41c4d8a68274a40aa91784c0eaf
9fe9f9ab38bb0b7d4ed5f9e76c7b3335,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfocapsaceae,D_5__uncultured,D_6__uncultured_delta,9fe9f9ab38bb0b7d4ed5f9e76c7b3335
66bc27a6ac3e67ad23219862f82a652c,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,66bc27a6ac3e67ad23219862f82a652c
735a862beb0fa00e18a6faa416c01f84,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,735a862beb0fa00e18a6faa416c01f84
ffd657bb5ea4992ca0421cf694d6cebd,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_delta,ffd657bb5ea4992ca0421cf694d6cebd
c3a799b55ef4b21c638816f64f6061ef,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_delta,c3a799b55ef4b21c638816f64f6061ef
ace94977aad529f138564d3b3e5b9bd8,D_0__Bacteria,D_0__Bacteria,,,,,,,ace94977aad529f138564d3b3e5b9bd8
fdb1a0ab3dc5e26ae756a2043b8e47dc,D_0__Bacteria,D_0__Bacteria,,,,,,,fdb1a0ab3dc5e26ae756a2043b8e47dc
0ae6f31c7c0e21d06fd28c82c7168b5b,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,0ae6f31c7c0e21d06fd28c82c7168b5b
9e0b47e3a5a76a7ec120c4e95c032071,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,9e0b47e3a5a76a7ec120c4e95c032071
fbc2ddd93d84563dde85bf030c90c7d2,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__metagenome,fbc2ddd93d84563dde85bf030c90c7d2
4b5026d7c3c4c2a7b4991b2af08b31cf,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,4b5026d7c3c4c2a7b4991b2af08b31cf
a1f948a90f3708c74968c8de63016910,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,a1f948a90f3708c74968c8de63016910
94500f05079694e9274cb8c97976ad4b,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,94500f05079694e9274cb8c97976ad4b
b177fcc7bb57eef50ea7cc4c34b0c21f,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,b177fcc7bb57eef50ea7cc4c34b0c21f
c65ce9ab1340bada113db86357a1b750,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,c65ce9ab1340bada113db86357a1b750
735cb8cf6321ff4b5409010d04b6f340,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,735cb8cf6321ff4b5409010d04b6f340
57363b68b6d8334257754ee3ce1b3f07,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,57363b68b6d8334257754ee3ce1b3f07
220e0df4be8058821454d5195946cb93,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,220e0df4be8058821454d5195946cb93
22b8dd75354231cc01b678c4019e3812,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,22b8dd75354231cc01b678c4019e3812
fbcc4f6673093c4fe982909e29e96ccb,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,fbcc4f6673093c4fe982909e29e96ccb
65b424c344a25085a3561a62b97e9cfb,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,65b424c344a25085a3561a62b97e9cfb
0ef34ae59dbfedff354056e72d6c62c7,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,0ef34ae59dbfedff354056e72d6c62c7
89dd20828eed281edfc780a8ca473ace,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,89dd20828eed281edfc780a8ca473ace
c6649de56afcc2afd2e1fa29836e75ab,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,c6649de56afcc2afd2e1fa29836e75ab
571cca6684ff8c963e4248f42115c605,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,571cca6684ff8c963e4248f42115c605
bc3f29019e92ef61cdcc342356d8cb7c,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,bc3f29019e92ef61cdcc342356d8cb7c
fb02bea3d0e5589eda91d6eb8f4c0532,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_marine,fb02bea3d0e5589eda91d6eb8f4c0532
72e4d1d07d0f02e8edd6d6f77f2e8ed9,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,72e4d1d07d0f02e8edd6d6f77f2e8ed9
2042e44542321f85828bd9b64fd752ee,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,2042e44542321f85828bd9b64fd752ee
6866733c75cea354dc4ec8c452df8dd9,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,6866733c75cea354dc4ec8c452df8dd9
11cafd4c8b7ec238dbebbb62d6b9fe41,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_delta,11cafd4c8b7ec238dbebbb62d6b9fe41
b4bee0dc30146570cc9e3b3959117667,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,b4bee0dc30146570cc9e3b3959117667
ff43a14f56fae1d63c758e8b8f5c377a,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_delta,ff43a14f56fae1d63c758e8b8f5c377a
9493850061f28d322f952202203b8020,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,9493850061f28d322f952202203b8020
667d0f3bfc250bd5a25192824833aabe,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,667d0f3bfc250bd5a25192824833aabe
4cefa6d4d64eafd3421f8a97701339ac,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,4cefa6d4d64eafd3421f8a97701339ac
403c38cc136764499a5b0279a39a105a,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,403c38cc136764499a5b0279a39a105a
8d3225490a44a4d5212d5b347abb724c,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,8d3225490a44a4d5212d5b347abb724c
d0f6b48494ce68a147ea9b5907d5a8be,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,d0f6b48494ce68a147ea9b5907d5a8be
8f5df7c641c1c650a8525eb37e0555a3,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,8f5df7c641c1c650a8525eb37e0555a3
284ff3b5d70c2ac8721b82a4dedb6ed0,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,284ff3b5d70c2ac8721b82a4dedb6ed0
4f66828eeb5068620fe6f06ff0c465c1,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,4f66828eeb5068620fe6f06ff0c465c1
0a9a4bba7b0ab094991fc46539d8af93,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_delta,0a9a4bba7b0ab094991fc46539d8af93
4d2b3e9e5b02093dc64407c662cb613f,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,4d2b3e9e5b02093dc64407c662cb613f
3634028d15b3ce8cce50b53b9aec8f70,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_delta,3634028d15b3ce8cce50b53b9aec8f70
c32fa963619684cfdb8e2ac56fea2d04,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,c32fa963619684cfdb8e2ac56fea2d04
eebc67a0a78f656e1c6b3c3d6b3e7220,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,eebc67a0a78f656e1c6b3c3d6b3e7220
f3fdf2d89371b7a5672fb4d69a0f6ef6,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,f3fdf2d89371b7a5672fb4d69a0f6ef6
33716455a5fcba2661f2dcf00961ec5f,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_delta,33716455a5fcba2661f2dcf00961ec5f
acd76509adccd4214788a6acaaa30e06,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,acd76509adccd4214788a6acaaa30e06
1d300aa6e5dae89c6ac76735cce3a66c,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,1d300aa6e5dae89c6ac76735cce3a66c
7bfdb7ea2f22bf314b0d5bfddce67408,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,7bfdb7ea2f22bf314b0d5bfddce67408
8a21945fcdde13a32036e4769f476d2e,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,8a21945fcdde13a32036e4769f476d2e
300d6fa438fee9f4b87cab1b91ce371b,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,,300d6fa438fee9f4b87cab1b91ce371b
dd920733e4f21b91589d66a5703605c7,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_delta,dd920733e4f21b91589d66a5703605c7
f5e6e7bb47c78f9932de5b8bdf1c44c3,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,f5e6e7bb47c78f9932de5b8bdf1c44c3
cdd146af32a008de9dc16c46b30b1fb5,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,cdd146af32a008de9dc16c46b30b1fb5
39e14289d136a18a4825d5bf55923c3d,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,39e14289d136a18a4825d5bf55923c3d
f900db7d4219f43d97bbc168ccaf99a4,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,f900db7d4219f43d97bbc168ccaf99a4
982577a9493768504a433e83cb45295a,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,D_3__PB19,D_4__PB19,D_5__PB19,D_6__uncultured_bacterium,982577a9493768504a433e83cb45295a
b416c86b6987f07d92ad86ca7dc405dc,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Syntrophobacteria,D_3__Syntrophobacterales,D_4__uncultured,D_5__uncultured,D_6__uncultured_delta,b416c86b6987f07d92ad86ca7dc405dc
8ce459709264b437f7029e0abcb4d588,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Syntrophobacteria,D_3__Syntrophobacterales,D_4__uncultured,D_5__uncultured,D_6__uncultured_bacterium,8ce459709264b437f7029e0abcb4d588
e4c0d3a79403914bfb3139cc64b98094,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Syntrophobacteria,D_3__Syntrophobacterales,D_4__uncultured,D_5__uncultured,D_6__uncultured_bacterium,e4c0d3a79403914bfb3139cc64b98094
57997f4eb50a9cb5f9ae6b4e9a5fa017,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Syntrophobacteria,D_3__Syntrophobacterales,D_4__uncultured,D_5__uncultured,D_6__uncultured_bacterium,57997f4eb50a9cb5f9ae6b4e9a5fa017
772dea8ae8a401fb6d853c020c2f83fa,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__Sandaracinus,D_6__uncultured_bacterium,772dea8ae8a401fb6d853c020c2f83fa
f55bf1e4ec6d4818070a3b2a9a455efb,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__uncultured,D_6__uncultured_delta,f55bf1e4ec6d4818070a3b2a9a455efb
aeae9555d371dcc7f912f3e9e6f0db25,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__uncultured,D_6__uncultured_delta,aeae9555d371dcc7f912f3e9e6f0db25
b4e7df01f9c072d67d6bc646710edeb3,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__uncultured,,b4e7df01f9c072d67d6bc646710edeb3
0325ad486154281ea167b408dd79e625,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__uncultured,,0325ad486154281ea167b408dd79e625
de5a099970fdb5bed10f8740701e4d99,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__uncultured,D_6__uncultured_delta,de5a099970fdb5bed10f8740701e4d99
746c997d96cccb97a600ccce69bea4cb,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__uncultured,,746c997d96cccb97a600ccce69bea4cb
3a527924ea76ded825c265dca9f2f61c,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__uncultured,,3a527924ea76ded825c265dca9f2f61c
3194f65833719855e88ada55d10eb6ae,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Polyangia,D_3__Polyangiales,D_4__Sandaracinaceae,D_5__uncultured,,3194f65833719855e88ada55d10eb6ae
0435dd0670b8c8823863564715e77cd3,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobacteria,D_3__Desulfatiglandales,D_4__Desulfatiglandaceae,D_5__Desulfatiglans,,0435dd0670b8c8823863564715e77cd3
342d8e3a91165c99480d9884ad3f8ef7,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfobulbaceae,D_5__uncultured,D_6__uncultured_delta,342d8e3a91165c99480d9884ad3f8ef7
28d0aabbca1c4fc668eab8b920d996f1,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfobulbaceae,D_5__uncultured,D_6__uncultured_bacterium,28d0aabbca1c4fc668eab8b920d996f1
4927ee5d7b01d8d94869f71514862730,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfobulbaceae,D_5__uncultured,D_6__uncultured_bacterium,4927ee5d7b01d8d94869f71514862730
fdf25c74efc1046aeaf653ac1edca348,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfobulbaceae,D_5__uncultured,D_6__uncultured_bacterium,fdf25c74efc1046aeaf653ac1edca348
03f132f9e1f7ae1d80c31a9128b4c3bb,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfobulbaceae,D_5__uncultured,D_6__uncultured_bacterium,03f132f9e1f7ae1d80c31a9128b4c3bb
7e47ff7d881010f009799ea38bbbf526,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfobulbaceae,D_5__uncultured,,7e47ff7d881010f009799ea38bbbf526
70f551cf3f4e623528f46ff412a2a067,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfobulbaceae,D_5__uncultured,D_6__uncultured_Desulfobulbaceae,70f551cf3f4e623528f46ff412a2a067
8b3cd40b2fc2080a8bb2ac72798e6737,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobulbia,D_3__Desulfobulbales,D_4__Desulfocapsaceae,D_5__Desulfotalea,D_6__uncultured_delta,8b3cd40b2fc2080a8bb2ac72798e6737
