bins	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
N19	0.0022936257319235943	0.0	0.0	0.000752517153296465	1.1488492651962956	0.10649233497551089	0.20955278950698397	0.015819605203102254	0.0006785515680497516	0.16182246777963985	0.262462593168099	1.5576571720328647	1.2797597041677422	1.7305328500435382	3.90240318199074	0.6185520449877289	4.968589928849627	0.44197012448422063	21.15517853869696	38.29505315663294	17.851896097223992	15.88975193448245	25.148885462109853	4.91020935095207	1.0846798390806887	0.23342007104897636	9.574391763919492	32.992776432523115	14.441564960215146	29.120994329778913	12.11987172321811	9.851474933200649	14.915858630208547	10.682240946194362	10.957127256989857	9.011638945987372	16.667601095507788	36.36633269809129	12.317105578632496	9.819907400369246	3.47647004913338	1.8259721972484195	8.012773042453293	10.722544609812994
N26	0.004411544572074388	0.0004541825701091448	0.007579092133182132	0.004594473497762196	1.292007214623265	0.11612080752015325	0.231512195833972	0.026115256382444486	0.0033032620530793525	0.16401002967664685	0.28689232915110213	1.6617648200013666	1.3888949546172868	1.8331464290424846	4.2205525346005395	0.6441867815828018	5.350392478421174	0.4449742901821604	21.99287706098339	39.385077387698765	18.094592881565422	16.3901249034305	26.07738938662602	5.069075850998624	1.1482511311608035	0.25981084246788927	9.785596781926582	33.94741090371978	14.624360843983938	29.51319713864374	12.456777181082948	9.881455573568982	15.158803476875732	10.95736938918236	11.580392282453774	9.31319648741386	17.403156418546995	38.24543876400637	13.13066025852253	9.285429817745134	3.320354327802188	1.7514738099362592	8.311704520374901	10.88642649193061
N32	0.022865374244385183	0.0022815462181365645	0.011896240381368904	0.015592669259546063	2.1439356266988647	0.281918549818577	0.4559037906337641	0.09555726718030366	0.02240574418139051	0.3920811825777388	0.5948543832577342	2.961783043943151	1.432344077015835	1.9435830633699414	4.195479000182975	1.466791255605464	5.382680922095641	1.04926420290266	23.666073477407057	43.300070823437686	20.04707574923904	17.985685188593557	28.104389282980634	5.773334100367827	1.8588890217874732	0.5995854903037826	11.096749777493883	36.7719773627944	16.11644092614694	31.547695017701415	13.80623070448534	11.455055631095485	16.40976788910189	12.461011146650472	11.706260369302125	9.663219127731786	17.953585061997458	39.250594027082315	13.293097922893134	13.141927302827996	4.626821054654779	2.527775877622002	8.950631243810319	11.781642841454698
N5	0.006568821051530148	0.0	0.0	0.004771210176359245	1.3898780718798596	0.14227488050062415	0.2672819271920408	0.046398484828252325	0.006302500956597793	0.2171667689406915	0.3334420997637688	1.8726036249336155	1.5235119834215418	2.0612605417073273	4.519663697679502	0.7716109611694195	5.720699730818392	0.5618582695359511	24.59714524450061	45.419323149963446	21.13870271008797	18.655586036437086	29.433042824180067	5.892031340210171	1.3624986051973371	0.3184781854516558	11.497206402151772	39.145286328881674	17.002715406391324	34.6683431423172	14.4208064154996	11.933239525792875	17.92942549077896	12.847545100410546	12.741849388823894	10.632002118100793	19.43358507537834	42.62263929670845	14.220383330268696	12.708734565511769	4.435687794044656	2.373645559053093	9.743305774023955	12.882499625445469
NATL1A	0.0	0.0	0.0	0.008745250328998895	1.4299576571199886	0.0	0.0	0.0	0.0	0.0979424853345212	2.4817342059011027	1.729242544932688	0.0	0.0	0.0	0.0006585400253441381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NATL2A	0.0	0.0	0.0	0.006914729671034599	1.3645510486513581	0.0	0.0	0.0	0.0	0.08524037254455971	2.403864378252384	1.6579918652798922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAC1	4.345079713203014e-05	0.0	0.0	0.0018550892090557754	1.2420712654941206	0.00038997090425997046	0.00011948969211308288	0.00017380318852812057	0.0001238347718262859	0.07853211623845707	2.372564778318963	1.5154549831403814	0.0	0.0	0.0	6.734873555464671e-05	0.0	6.30036558414437e-05	0.0	0.0	0.0	0.0	6.843500548294746e-05	0.0	0.00018357961788282733	0.0	0.0	1.846658878111281e-05	0.0	0.0	0.0	8.255651455085726e-05	0.0	0.0	0.0	3.9105717418827124e-05	0.0	0.0	0.0	0.0	0.0	0.00011079953268667684	0.0	3.801944749052637e-05
PCC6307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCC7001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RCC307	0.0	0.0	0.0	0.0	0.0007505043755883115	0.0	0.0	0.0	0.0	0.0	0.10864348886206715	0.02034423600115607	0.06204755187716315	0.060732865774887346	0.8340108152340369	0.062127141120462935	0.7045157369823165	0.012493096137246713	5.413729384566307	6.028446860037102	2.535832736686223	3.5924651305551856	7.5179533617825225	0.7648281747422565	0.010648462067130266	0.0009078381143559842	1.1299927426918346	5.482521867256693	3.3421046390506235	7.5713655144493295	2.8700066394982886	0.5282817128327562	2.0317809971443985	0.5853619978171372	1.3952681414550263	0.9172254004066738	3.8870681554317548	7.950536808296956	3.800536169350617	0.002275837420802786	0.0	0.0	0.6186883647861977	0.8299226438966655
RS9916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038902596560736547	0.0	0.0031325119632456965	0.0	0.03993519344384158	0.11835939628533743	0.04093056814422008	0.031067710950811393	0.03692896436477062	2.3265649057197096e-05	0.0	0.0	0.0023129924692601466	0.1643834047799507	0.24038763868743854	0.3851948999310756	0.15989969771162196	0.04022007084006154	0.13046058586530065	0.028750605549697973	0.0742910777187022	0.06447040894075104	0.21462986770712383	0.6980144958332872	0.0758563304598865	9.831120768150386e-05	0.0	0.0	0.03652942285147879	0.18073175134459882
