datetime,Air Temperature (degF),Water Temperature (degF),Mean Wind Speed (knots),Max Wind Speed (knots),From Direction (deg),From Direction Standard Deviation (deg),Total Rainfall (in),PAR Flux Density (umol/m<sup>2</sup>&middot;s),Shortwave Radiation (W/m<sup>2</sup>),Ultraviolet Radiation (W/m<sup>2</sup>),Sampling.Order2,Date,time
4/29/18 17:00,72.55,75.99,6.33,9.11,350.6,10.73,0,536.2,277.72,0.093,AH,4/29/18,17:00:00
4/29/18 18:00,72.5,76.24,4.83,7.48,349,13.07,0,272,127,0.045,AH,4/29/18,18:00:00
4/29/18 19:00,72.43,76.37,4.3,7.06,344.4,13.38,0,61.87,20.93,0.01,AH,4/29/18,19:00:00
4/29/18 20:00,72.25,76.41,2.95,6.78,328.9,26.07,0,0,0,0,AH,4/29/18,20:00:00
4/29/18 21:00,70.95,76.44,1.26,3.09,216.5,20.92,0,0,0,0,AH,4/29/18,21:00:00
4/29/18 22:00,70.43,76.35,1.18,3.81,226.3,24.51,0,0,0,0,AH,4/29/18,22:00:00
4/29/18 23:00,69.76,76.19,0.86,2.53,224.4,15.26,0,0,0,0,AH,4/29/18,23:00:00
4/30/18 0:00,68.99,75.92,1.14,2.78,223.1,19.93,0,0,0,0,AH,4/30/18,0:00:00
4/30/18 1:00,68.4,75.78,0.89,2.72,218.4,20.25,0,0,0,0,AH,4/30/18,1:00:00
4/30/18 2:00,67.91,75.69,1.13,3.77,215.8,25.3,0,0,0,0,AH,4/30/18,2:00:00
4/30/18 3:00,67.23,75.65,1.25,3.75,237.4,25.07,0,0,0,0,AH,4/30/18,3:00:00
4/30/18 4:00,67.08,75.54,1.14,3.14,202.4,17.2,0,0,0,0,AH,4/30/18,4:00:00
4/30/18 5:00,67.01,75.4,0.7,3.18,206.7,45.67,0,0,0,0,AH,4/30/18,5:00:00
4/30/18 6:00,67.26,75.02,1.23,3.35,220.5,16.78,0,0,0,0,AH,4/30/18,6:00:00
4/30/18 7:00,68.83,74.53,1.4,4.34,200.5,22.08,0,26.27,0,0.009,AH,4/30/18,7:00:00
4/30/18 8:00,71.64,74.59,1.3,5.41,206,38.73,0,398.5,226.09,0.052,AH,4/30/18,8:00:00
4/30/18 9:00,75.47,74.89,1.11,2.86,117.7,26.96,0,858,512.19,0.116,AH,4/30/18,9:00:00
4/30/18 10:00,73.74,75.11,4.39,7.3,12.69,9.85,0,782,444.5,0.131,AH,4/30/18,10:00:00
4/30/18 11:00,73.98,75.42,5.56,9.39,18.78,14.93,0,1278,759.9,0.209,AH,4/30/18,11:00:00
4/30/18 12:00,74.25,75.79,5.96,9.79,0.03,14.8,0,942,533.12,0.169,AH,4/30/18,12:00:00
4/30/18 13:00,74.43,75.9,3.55,5.94,356.3,12.26,0,892,498.93,0.165,AH,4/30/18,13:00:00
4/30/18 14:00,74.43,76.06,4.65,9.25,358.3,12.18,0,1308,757.11,0.225,AH,4/30/18,14:00:00
4/30/18 15:00,74.12,76.32,5.82,8.66,351,12.56,0,666.4,347.5,0.124,AH,4/30/18,15:00:00
4/30/18 16:00,74.23,77.05,5.29,8.61,346.7,12.12,0,651.8,338.43,0.12,AH,4/30/18,16:00:00
4/30/18 17:00,74.14,77.23,7.93,10.93,343.9,8.38,0,368.5,170.26,0.072,AH,4/30/18,17:00:00
4/30/18 18:00,74.16,78.21,9.28,12.34,339.8,5.64,0,307.7,136.07,0.052,AH,4/30/18,18:00:00
4/30/18 19:00,73.92,77.83,10,16.94,336.4,11.87,0,65.74,11.86,0.012,AH,4/30/18,19:00:00
4/30/18 20:00,73.63,76.62,8.1,11.22,336.4,7.29,0,0,0,0,AH,4/30/18,20:00:00
4/30/18 21:00,72.21,75.9,2.77,9.24,227.4,23.26,0,0,0,0,AH,4/30/18,21:00:00
4/30/18 22:00,71.38,75.88,0.84,2.53,215.9,18.25,0,0,0,0,AH,4/30/18,22:00:00
4/30/18 23:00,71.2,75.88,0.69,2.23,257.1,34.25,0,0,0,0,AH,4/30/18,23:00:00
5/25/18 0:00,75.81,76.69,0,0.13,40.21,13.81,0,0,0,0,AI,5/25/18,0:00:00
5/25/18 1:00,76.15,76.39,0.02,0.21,54.26,12,0,0,0,0,AI,5/25/18,1:00:00
5/25/18 2:00,76.26,77.02,0.01,0.11,62.3,7.99,0,0,0,0,AI,5/25/18,2:00:00
5/25/18 3:00,75.99,77.2,0,0.08,68.15,11.43,0,0,0,0,AI,5/25/18,3:00:00
5/25/18 4:00,75.83,77.07,0,0.06,59.57,11.37,0,0,0,0,AI,5/25/18,4:00:00
5/25/18 5:00,75.72,76.96,0,0.02,65.67,0.21,0,0,0,0,AI,5/25/18,5:00:00
5/25/18 6:00,75.7,76.91,0,0.06,53.69,14.93,0,0,0,0,AI,5/25/18,6:00:00
5/25/18 7:00,76.01,76.91,0,0.1,48.88,8.08,0,133,60.71,0.016,AI,5/25/18,7:00:00
5/25/18 8:00,76.53,77.14,0.01,0.08,57.16,10.01,0,464.4,252.6,0.062,AI,5/25/18,8:00:00
5/25/18 9:00,76.69,77.32,0.01,0.08,59.62,11.35,0,755,421.47,0.111,AI,5/25/18,9:00:00
5/25/18 10:00,76.78,77.5,0.01,0.13,58.82,11.17,0,1048,598.71,0.166,AI,5/25/18,10:00:00
5/25/18 11:00,77.02,77.67,0.01,0.13,54.79,11.15,0,1289,741.76,0.212,AI,5/25/18,11:00:00
5/25/18 12:00,77.23,77.81,0.01,0.1,52.33,14.03,0,994,548.47,0.177,AI,5/25/18,12:00:00
5/25/18 13:00,76.91,77.86,0.02,0.32,45.15,13.82,0,866,456.36,0.163,AI,5/25/18,13:00:00
5/25/18 14:00,76.05,77.95,0.07,0.44,31.72,7.03,0,753,388.67,0.143,AI,5/25/18,14:00:00
5/25/18 15:00,75.96,77.97,0.05,0.34,29.83,7.41,0,765,394.95,0.145,AI,5/25/18,15:00:00
5/25/18 16:00,75.11,77.97,0.03,0.34,26.07,7.18,0,563.9,272.84,0.112,AI,5/25/18,16:00:00
5/25/18 17:00,75.56,78.04,0.01,0.27,38.84,8.82,0,392.8,182.82,0.073,AI,5/25/18,17:00:00
5/25/18 18:00,75.69,78.04,0.01,0.15,49.1,12.88,0,180,64.9,0.034,AI,5/25/18,18:00:00
5/25/18 19:00,75.31,77.86,0.01,0.17,35.31,8.6,0,54.96,9.77,0.011,AI,5/25/18,19:00:00
5/25/18 20:00,75.97,77.43,0,0.1,49.35,17.86,0,0,0,0,AI,5/25/18,20:00:00
5/25/18 21:00,76.42,77.16,0,0.15,50.05,15.85,0,0,0,0,AI,5/25/18,21:00:00
5/25/18 22:00,76.08,76.96,0.01,0.15,43.81,8.03,0,0,0,0,AI,5/25/18,22:00:00
5/25/18 23:00,76.46,77.09,0.01,0.17,65.63,8.41,0,0,0,0,AI,5/25/18,23:00:00
5/26/18 0:00,76.17,77.4,0,0.06,64.01,6.92,0,0,0,0,AI,5/26/18,0:00:00
5/26/18 1:00,76.26,77.41,0.01,0.08,63.17,9.09,0,0,0,0,AI,5/26/18,1:00:00
5/26/18 2:00,76.14,77.36,0.01,0.15,67.48,7.78,0,0,0,0,AI,5/26/18,2:00:00
5/26/18 3:00,76.03,77.29,0,0.06,65.96,10.31,0,0,0,0,AI,5/26/18,3:00:00
5/26/18 4:00,75.92,77.32,0.01,0.1,71.1,8.52,0,0,0,0,AI,5/26/18,4:00:00
5/26/18 5:00,75.87,77.23,0,0.1,71.3,6.58,0,0,0,0,AI,5/26/18,5:00:00
5/26/18 6:00,75.65,77.14,0,0.04,75.5,11.59,0,0,0,0,AI,5/26/18,6:00:00
5/26/18 7:00,75.74,77.05,0,0.04,72.9,7.31,0,21.27,0,0.005,AI,5/26/18,7:00:00
5/26/18 8:00,75.92,77.02,0,0.06,59.7,13.07,0,144.5,45.36,0.03,AI,5/26/18,8:00:00
5/26/18 9:00,76.5,77.25,0,0.04,62.85,7.06,0,633.2,337.74,0.101,AI,5/26/18,9:00:00
5/26/18 10:00,76.93,77.54,0,0.06,68.03,9.35,0,1143,648.26,0.176,AI,5/26/18,10:00:00
5/26/18 11:00,76.8,77.79,0,0.08,56.56,13.58,0,1181,660.12,0.199,AI,5/26/18,11:00:00
5/26/18 12:00,75.87,77.81,0.01,0.19,39.69,12.56,0.02,853,447.29,0.157,AI,5/26/18,12:00:00
5/26/18 13:00,75.79,77.88,0.02,0.13,38.23,12.57,0,787,400.54,0.151,AI,5/26/18,13:00:00
5/26/18 14:00,76.73,77.86,0.04,0.31,57.57,10.24,0,836,431.24,0.16,AI,5/26/18,14:00:00
5/26/18 15:00,77,77.92,0.01,0.15,61.66,9.66,0,852,449.38,0.156,AI,5/26/18,15:00:00
5/26/18 16:00,76.93,77.97,0,0.08,68.9,9.46,0,686.6,351.69,0.126,AI,5/26/18,16:00:00
5/26/18 17:00,76.78,77.92,0.01,0.11,55.99,14.45,0,297.4,128.4,0.058,AI,5/26/18,17:00:00
5/26/18 18:00,76.57,77.86,0,0.06,46.78,10.56,0,121.6,32.1,0.024,AI,5/26/18,18:00:00
5/26/18 19:00,76.41,77.83,0,0.1,53.1,11.58,0,43.71,2.09,0.008,AI,5/26/18,19:00:00
5/26/18 20:00,76.28,77.77,0,0.02,43.43,0.22,0,0,0,0,AI,5/26/18,20:00:00
5/26/18 21:00,76.24,77.68,0,0.06,47.68,11.31,0,0,0,0,AI,5/26/18,21:00:00
5/26/18 22:00,76.3,77.61,0,0.11,52.03,9.98,0,0,0,0,AI,5/26/18,22:00:00
5/26/18 23:00,76.17,77.54,0,0.02,65.07,9.78,0,0,0,0,AI,5/26/18,23:00:00
5/27/18 0:00,76.06,77.47,0,0.06,54.01,11.73,0,0,0,0,AI,5/27/18,0:00:00
5/27/18 1:00,75.7,77.43,0,0.1,69.13,8.13,0,0,0,0,AI,5/27/18,1:00:00
5/27/18 2:00,75.67,77.4,0,0.08,73,7.61,0,0,0,0,AI,5/27/18,2:00:00
5/27/18 3:00,75.31,77.4,0,0.04,78,10.79,0,0,0,0,AI,5/27/18,3:00:00
5/27/18 4:00,75.52,77.41,0,0.06,71.1,8.62,0,0,0,0,AI,5/27/18,4:00:00
5/27/18 5:00,75.11,77.36,0,0.11,59.01,10.29,0,0,0,0,AI,5/27/18,5:00:00
5/27/18 6:00,75.58,77.25,0,0.08,67.37,7.87,0,0,0,0,AI,5/27/18,6:00:00
5/27/18 7:00,75.47,77.18,0,0.08,68.65,12.3,0.04,48.35,11.16,0.01,AI,5/27/18,7:00:00
5/27/18 8:00,75.92,77.18,0,0.04,72.3,9.59,0,183.1,64.2,0.035,AI,5/27/18,8:00:00
5/27/18 9:00,76.3,77.27,0.01,0.08,64.9,8.23,0,461.3,225.39,0.082,AI,5/27/18,9:00:00
5/27/18 10:00,76.39,77.38,0,0.08,69.68,9.39,0,623.4,318.89,0.111,AI,5/27/18,10:00:00
5/27/18 11:00,76.5,77.5,0,0.11,63.13,11.08,0,792,417.28,0.143,AI,5/27/18,11:00:00
5/27/18 12:00,76.39,77.54,0,0.08,67.38,10.25,0,510.8,247.72,0.101,AI,5/27/18,12:00:00
5/27/18 13:00,75.94,77.54,0,0.08,25.68,13.18,0,544.4,259.58,0.107,AI,5/27/18,13:00:00
5/27/18 14:00,76.05,77.56,0,0.19,27.53,13.19,0,688.2,346.11,0.132,AI,5/27/18,14:00:00
5/27/18 15:00,75.6,77.58,0,0.04,23.94,6.96,0.08,403.3,182.82,0.082,AI,5/27/18,15:00:00
5/27/18 16:00,76.26,77.59,0,0.04,37.21,13.82,0,483.8,229.58,0.096,AI,5/27/18,16:00:00
5/27/18 17:00,75.69,77.61,0.01,0.34,27.31,7.43,0,472.6,229.58,0.085,AI,5/27/18,17:00:00
5/27/18 18:00,75.87,77.56,0,0.08,26.75,5.51,0,188.8,71.18,0.035,AI,5/27/18,18:00:00
5/27/18 19:00,75.25,77.52,0,0.1,26.45,6.74,0,46.54,4.88,0.01,AI,5/27/18,19:00:00
5/27/18 20:00,75.36,77.45,0,0.1,30.3,6.32,0,0,0,0,AI,5/27/18,20:00:00
5/27/18 21:00,75.09,77.05,0,0.02,45.89,0.22,0,0,0,0,AI,5/27/18,21:00:00
5/27/18 22:00,75.56,76.68,0,0.02,64.74,8.83,0,0,0,0,AI,5/27/18,22:00:00
5/27/18 23:00,75.6,76.66,0,0.06,26.97,0.21,0,0,0,0,AI,5/27/18,23:00:00
5/28/18 0:00,75.52,76.39,0,0.02,63.4,0.21,0,0,0,0,AI,5/28/18,0:00:00
5/28/18 1:00,75.49,76.42,0,0.04,61.81,12.28,0,0,0,0,AI,5/28/18,1:00:00
5/28/18 2:00,75.29,76.46,0,0.11,32.22,5.1,0,0,0,0,AI,5/28/18,2:00:00
5/28/18 3:00,75.16,75.97,0,0.04,52.76,10.26,0,0,0,0,AI,5/28/18,3:00:00
5/28/18 4:00,75.24,76.32,0,0.08,67.07,6.97,0,0,0,0,AI,5/28/18,4:00:00
5/28/18 5:00,74.91,76.59,0,0.04,70.1,6.08,0,0,0,0,AI,5/28/18,5:00:00
5/28/18 6:00,75.36,76.3,0,0.02,80.6,3.69,0,0,0,0,AI,5/28/18,6:00:00
5/28/18 7:00,74.84,76.6,0,0.02,83.6,0.09,0.01,44.2,3.49,0.009,AI,5/28/18,7:00:00
5/28/18 8:00,74.59,76.62,0,0.06,67.54,11.16,0.03,221.6,90.02,0.04,AI,5/28/18,8:00:00
5/28/18 9:00,76.66,76.91,0,0.1,75.4,10.58,0,910,513.58,0.124,AI,5/28/18,9:00:00
5/28/18 10:00,76.93,77.25,0,0.1,72.2,10.47,0,941,519.16,0.153,AI,5/28/18,10:00:00
5/28/18 11:00,77.4,77.49,0,0.02,76.6,11.63,0,1277,727.81,0.213,AI,5/28/18,11:00:00
5/28/18 12:00,77.49,77.67,0,0.04,76,10.11,0,1121,621.04,0.194,AI,5/28/18,12:00:00
5/28/18 13:00,77.65,77.83,0,0.04,68.18,10.59,0,1159,644.77,0.211,AI,5/28/18,13:00:00
5/28/18 14:00,77.59,78.12,0.01,0.11,69.55,7.54,0,879,459.85,0.166,AI,5/28/18,14:00:00
5/28/18 15:00,77.63,78.19,0.01,0.23,71.9,8.66,0,1184,644.77,0.212,AI,5/28/18,15:00:00
5/28/18 16:00,77.54,78.3,0,0.08,74.3,7.31,0,671.8,341.22,0.122,AI,5/28/18,16:00:00
5/28/18 17:00,77.54,78.33,0,0.1,73,7.44,0,479.7,222.6,0.092,AI,5/28/18,17:00:00
5/28/18 18:00,77.4,78.35,0,0.08,70.9,8.15,0,193,64.9,0.04,AI,5/28/18,18:00:00
5/28/18 19:00,77.38,78.31,0,0.06,62.8,8.98,0,40.4,1.4,0.01,AI,5/28/18,19:00:00
5/28/18 20:00,77.23,78.22,0,0.11,64.01,5.49,0,0,0,0,AI,5/28/18,20:00:00
5/28/18 21:00,77.32,78.1,0,0.11,57.97,11.69,0,0,0,0,AI,5/28/18,21:00:00
5/28/18 22:00,77.4,77.94,0.04,0.31,67.84,6.93,0,0,0,0,AI,5/28/18,22:00:00
5/28/18 23:00,77.23,77.86,0.02,0.21,71.2,6.67,0,0,0,0,AI,5/28/18,23:00:00
5/29/18 0:00,77.14,77.81,0,0.11,66.11,7.01,0,0,0,0,AI,5/29/18,0:00:00
5/29/18 1:00,76.98,77.7,0,0.08,59.84,8.61,0,0,0,0,AI,5/29/18,1:00:00
5/29/18 2:00,76.86,77.59,0,0.06,59.96,8.33,0,0,0,0,AI,5/29/18,2:00:00
5/29/18 3:00,76.77,77.45,0,0.04,66.74,7.22,0,0,0,0,AI,5/29/18,3:00:00
5/29/18 4:00,76.68,77.25,0,0.02,63.93,10.02,0,0,0,0,AI,5/29/18,4:00:00
5/29/18 5:00,76.87,77.18,0,0.11,60.09,10.48,0,0,0,0,AI,5/29/18,5:00:00
5/29/18 6:00,76.77,77.23,0,0.08,64.68,7.87,0,0,0,0,AI,5/29/18,6:00:00
5/29/18 7:00,76.89,77.23,0,0.02,53.8,24.39,0,54.4,9.07,0.011,AI,5/29/18,7:00:00
5/29/18 8:00,77.23,77.27,0,0.04,57.26,16.97,0,158.2,52.34,0.03,AI,5/29/18,8:00:00
5/29/18 9:00,77.54,77.52,0,0.06,59.96,11.62,0,378.1,174.45,0.064,AI,5/29/18,9:00:00
5/29/18 10:00,77.76,77.7,0,0.11,60.42,9.51,0,512,247.72,0.095,AI,5/29/18,10:00:00
5/29/18 11:00,77.79,77.76,0.01,0.13,51.91,12.43,0,604.2,299.36,0.113,AI,5/29/18,11:00:00
5/29/18 12:00,78.15,77.9,0.01,0.23,48.99,12.93,0,851,441.01,0.158,AI,5/29/18,12:00:00
5/29/18 13:00,78.06,77.85,0.02,0.4,40.15,12.77,0,615.8,298.66,0.121,AI,5/29/18,13:00:00
5/29/18 14:00,77.99,77.83,0.02,0.34,39.8,9.5,0,559,263.77,0.112,AI,5/29/18,14:00:00
5/29/18 15:00,78.01,77.77,0.03,0.36,56.46,8.76,0,393.5,168.87,0.081,AI,5/29/18,15:00:00
5/29/18 16:00,77.83,77.76,0.02,0.25,65.07,9.74,0,265,99.79,0.055,AI,5/29/18,16:00:00
5/29/18 17:00,77.77,77.7,0,0.06,67.59,10.08,0,207.1,72.57,0.042,AI,5/29/18,17:00:00
5/29/18 18:00,77.63,77.65,0.01,0.38,45.08,11.09,0,102.7,19.54,0.021,AI,5/29/18,18:00:00
5/29/18 19:00,77.63,77.65,0.01,0.17,51.61,11.49,0,28.81,0,0.007,AI,5/29/18,19:00:00
5/29/18 20:00,77.58,77.59,0.01,0.32,41.78,18.14,0,0,0,0,AI,5/29/18,20:00:00
5/29/18 21:00,77.56,77.61,0.01,0.25,44.61,12.1,0,0,0,0,AI,5/29/18,21:00:00
5/29/18 22:00,77.5,77.58,0.01,0.32,47.37,14.08,0,0,0,0,AI,5/29/18,22:00:00
5/29/18 23:00,77.23,77.47,0.02,0.29,43.89,14.97,0,0,0,0,AI,5/29/18,23:00:00
5/30/18 0:00,77.07,77.25,0.01,0.17,35.46,15.55,0,0,0,0,AI,5/30/18,0:00:00
5/30/18 1:00,77.09,77.05,0.01,0.25,63.96,9.38,0,0,0,0,AI,5/30/18,1:00:00
5/30/18 2:00,77.16,77.13,0.03,0.27,72.2,7.03,0,0,0,0,AI,5/30/18,2:00:00
5/30/18 3:00,76.98,77.23,0.03,0.29,60.26,9.71,0,0,0,0,AI,5/30/18,3:00:00
5/30/18 4:00,76.91,77.18,0.02,0.29,59.11,9.22,0,0,0,0,AI,5/30/18,4:00:00
5/30/18 5:00,76.6,77.18,0.01,0.21,63.01,7.17,0,0,0,0,AI,5/30/18,5:00:00
5/30/18 6:00,75.92,77.13,0.02,0.38,61.92,11.99,0.01,0,0,0,AI,5/30/18,6:00:00
5/30/18 7:00,76.26,77.11,0.03,0.44,57.87,10.82,0,83.4,33.49,0.011,AI,5/30/18,7:00:00
5/30/18 8:00,76.96,77.14,0.03,0.48,46.77,9.62,0,242.6,99.09,0.044,AI,5/30/18,8:00:00
5/30/18 9:00,77.31,77.31,0.03,0.36,50.85,9.69,0,681.2,362.86,0.104,AI,5/30/18,9:00:00
5/30/18 10:00,77.68,77.54,9.31,16.97,55.95,11.16,0,1093,618.95,0.168,AI,5/30/18,10:00:00
5/30/18 11:00,77.76,77.74,14.36,19.32,52.14,9.41,0,1140,638.49,0.192,AI,5/30/18,11:00:00
5/30/18 12:00,77.95,78.17,14.37,18.97,53.32,9.25,0,1596,930.17,0.268,AI,5/30/18,12:00:00
5/30/18 13:00,77.99,78.01,13.99,19.32,57.37,9.63,0,1656,967.85,0.287,AI,5/30/18,13:00:00
5/30/18 14:00,78.03,78.01,14.18,18.42,54.89,8.95,0,1606,924.59,0.279,AI,5/30/18,14:00:00
5/30/18 15:00,77.99,78.13,13.7,18.92,59.72,9.63,0,1416,792.7,0.245,AI,5/30/18,15:00:00
5/30/18 16:00,77.88,78.21,11.59,17.01,64,10.86,0,1029,551.26,0.176,AI,5/30/18,16:00:00
5/30/18 17:00,77.79,78.21,11.92,15.6,64.38,8.81,0,607,295.17,0.107,AI,5/30/18,17:00:00
5/30/18 18:00,77.58,78.19,11.26,16.35,62.72,8.61,0,230.9,78.15,0.05,AI,5/30/18,18:00:00
5/30/18 19:00,77.16,78.17,12.3,17.07,59.59,9.45,0,38.66,0,0.013,AI,5/30/18,19:00:00
5/30/18 20:00,77.22,78.06,11.31,16.55,61.36,8.76,0,0,0,0,AI,5/30/18,20:00:00
5/30/18 21:00,77.16,77.88,9.4,14.46,42.68,9.72,0,0,0,0,AI,5/30/18,21:00:00
5/30/18 22:00,77.11,77.47,9.71,13.7,46.96,9.56,0,0,0,0,AI,5/30/18,22:00:00
5/30/18 23:00,76.95,77.29,10.04,17.29,55.06,11.64,0,0,0,0,AI,5/30/18,23:00:00
5/31/18 0:00,76.77,77.23,9.57,14.29,42.14,9.38,0,0,0,0,AI,5/31/18,0:00:00
5/31/18 1:00,76.44,77.07,10.09,16.76,35.67,10.03,0,0,0,0,AI,5/31/18,1:00:00
5/31/18 2:00,76.55,77.09,11.48,15.6,44.31,8.22,0,0,0,0,AI,5/31/18,2:00:00
5/31/18 3:00,76.24,76.86,9.5,14.08,43.55,8.76,0,0,0,0,AI,5/31/18,3:00:00
5/31/18 4:00,76.12,76.51,9.29,13.96,41.72,7.07,0,0,0,0,AI,5/31/18,4:00:00
5/31/18 5:00,75.94,76.3,7.13,10.42,46.36,9.57,0,0,0,0,AI,5/31/18,5:00:00
5/31/18 6:00,75.88,76.06,8.64,14.29,37.89,8.04,0,0.35,0,0,AI,5/31/18,6:00:00
5/31/18 7:00,75.99,76.33,9.69,14.42,36.88,8.46,0,74.7,13.26,0.013,AI,5/31/18,7:00:00
5/31/18 8:00,75.94,76.87,10.91,15.64,34.86,8.21,0,310.6,141.65,0.054,AI,5/31/18,8:00:00
5/31/18 9:00,75.85,77.04,11.36,18.36,26.5,8.65,0,556.4,285.4,0.093,AI,5/31/18,9:00:00
5/31/18 10:00,75.43,77.45,11.98,18.06,27.84,11.07,0,710,369.83,0.126,AI,5/31/18,10:00:00
5/31/18 11:00,75.61,77.79,10.95,16.65,29.8,10.72,0,974,531.72,0.171,AI,5/31/18,11:00:00
5/31/18 12:00,75.79,77.97,13.46,18.19,27.66,11.77,0,1004,547.08,0.187,AI,5/31/18,12:00:00
5/31/18 13:00,76.17,78.04,12.17,17.32,62.4,9.94,0,1399,799.68,0.241,AI,5/31/18,13:00:00
5/31/18 14:00,76.5,78.15,10.87,15.64,58.35,10.41,0,1516,868.76,0.267,AI,5/31/18,14:00:00
5/31/18 15:00,76.91,78.37,12.24,18.25,54.66,11.06,0,1157,633.6,0.206,AI,5/31/18,15:00:00
5/31/18 16:00,77,78.49,11,15.75,56.43,11.96,0,608.4,298.66,0.118,AI,5/31/18,16:00:00
5/31/18 17:00,76.86,78.46,10.07,14.94,50.78,12.3,0,307.5,131.19,0.063,AI,5/31/18,17:00:00
5/31/18 18:00,77.07,78.39,8,14.16,61.48,12.79,0,188,67.69,0.04,AI,5/31/18,18:00:00
5/31/18 19:00,77.23,78.31,10.78,15.55,63.03,9.54,0,35.43,0,0.01,AI,5/31/18,19:00:00
5/31/18 20:00,76.95,78.31,9,13.37,67.74,9.78,0,0,0,0,AI,5/31/18,20:00:00
5/31/18 21:00,76.82,78.28,8.08,13.85,73.7,9.29,0,0,0,0,AI,5/31/18,21:00:00
5/31/18 22:00,77.04,78.24,8.57,13.71,79.6,9.77,0,0,0,0,AI,5/31/18,22:00:00
5/31/18 23:00,76.6,78.35,7.38,11.03,88.6,9.12,0,0,0,0,AI,5/31/18,23:00:00
6/12/18 0:00,77.63,79.77,11.69,18.17,74.6,8.79,0,0,0,0,AJ,6/12/18,0:00:00
6/12/18 1:00,77.4,79.75,10.71,15.47,64.54,8.65,0,0,0,0,AJ,6/12/18,1:00:00
6/12/18 2:00,77.25,79.63,10.8,15.29,65.37,7.42,0,0,0,0,AJ,6/12/18,2:00:00
6/12/18 3:00,77.05,79.57,10.53,14.91,66.54,8.06,0,0,0,0,AJ,6/12/18,3:00:00
6/12/18 4:00,76.98,79.5,10.67,14.82,63.34,7.95,0,0,0,0,AJ,6/12/18,4:00:00
6/12/18 5:00,77.02,79.36,10.64,15.01,60.63,8.09,0,0,0,0,AJ,6/12/18,5:00:00
6/12/18 6:00,77.13,79.2,10.87,14.94,67.7,8.85,0,0.35,0,0,AJ,6/12/18,6:00:00
6/12/18 7:00,77.58,79.11,10.84,15.35,67.88,9.49,0,137.1,66.99,0.017,AJ,6/12/18,7:00:00
6/12/18 8:00,77.59,79.29,12.76,18.04,67.13,9.46,0,410.2,221.9,0.055,AJ,6/12/18,8:00:00
6/12/18 9:00,76.95,79.47,14.3,19.73,53.13,8.65,0,699.2,394.26,0.105,AJ,6/12/18,9:00:00
6/12/18 10:00,77.22,79.65,10.67,17.6,59.14,11.85,0,1097,647.56,0.171,AJ,6/12/18,10:00:00
6/12/18 11:00,77.83,79.83,12.77,18.21,64.56,11.06,0,1326,792,0.219,AJ,6/12/18,11:00:00
6/12/18 12:00,77.9,79.97,12.94,18.89,63.58,10.94,0,1401,835.96,0.247,AJ,6/12/18,12:00:00
6/12/18 13:00,77.81,80.06,11.61,17.74,64.08,11.74,0,1512,905.74,0.27,AJ,6/12/18,13:00:00
6/12/18 14:00,77.92,80.17,10.74,16.36,60.59,12.41,0,1388,819.91,0.242,AJ,6/12/18,14:00:00
6/12/18 15:00,77.9,80.17,11.02,16.42,56.52,11.65,0,689.2,366.35,0.131,AJ,6/12/18,15:00:00
6/12/18 16:00,78.1,80.19,12.23,17.13,59.61,10.58,0,456,217.02,0.103,AJ,6/12/18,16:00:00
6/12/18 17:00,78.13,80.19,11.93,17.75,61.25,10.37,0,278.7,116.53,0.066,AJ,6/12/18,17:00:00
6/12/18 18:00,77.99,80.22,11.19,16.17,54.83,11.94,0,241.4,96.99,0.045,AJ,6/12/18,18:00:00
6/12/18 19:00,77.86,80.17,11.1,16.59,45.74,11.49,0,72.5,16.05,0.016,AJ,6/12/18,19:00:00
6/12/18 20:00,77.54,79.95,9.42,14.96,50.98,9.36,0,0.3,0,0,AJ,6/12/18,20:00:00
6/12/18 21:00,77.65,79.72,9.47,15.01,52.91,10.73,0,0,0,0,AJ,6/12/18,21:00:00
6/12/18 22:00,77.67,79.66,8.82,12.69,60.11,10.21,0,0,0,0,AJ,6/12/18,22:00:00
6/12/18 23:00,77.49,79.61,9.62,15.81,55.02,12.96,0,0,0,0,AJ,6/12/18,23:00:00
6/13/18 0:00,76.84,79.25,9.44,13.56,47.63,8.39,0,0,0,0,AJ,6/13/18,0:00:00
6/13/18 1:00,77.45,79.21,9.93,13.7,70.5,8.96,0,0,0,0,AJ,6/13/18,1:00:00
6/13/18 2:00,77.41,79.45,10.3,13.43,68.06,7.38,0,0,0,0,AJ,6/13/18,2:00:00
6/13/18 3:00,77.29,79.47,9.19,12.9,72.2,8.35,0,0,0,0,AJ,6/13/18,3:00:00
6/13/18 4:00,77.09,79.5,6.86,11.77,88.8,8.7,0,0,0,0,AJ,6/13/18,4:00:00
6/13/18 5:00,76.96,79.5,8.48,13.68,77,9.71,0,0,0,0,AJ,6/13/18,5:00:00
6/13/18 6:00,76.87,79.36,8.15,12.21,74.8,9.08,0,0.76,0,0,AJ,6/13/18,6:00:00
6/13/18 7:00,77.09,79.23,6.16,12.48,46.08,11.45,0,137.2,66.99,0.014,AJ,6/13/18,7:00:00
6/13/18 8:00,77.27,79.39,7.53,13.39,62.68,13.59,0.01,415.9,232.37,0.057,AJ,6/13/18,8:00:00
6/13/18 9:00,77.92,79.61,5.8,9.64,66.85,13.44,0,779,454.97,0.113,AJ,6/13/18,9:00:00
